id,team_id,name,nameEn,number,position,nationality,age,height,weight,marketValue,club
283,23,伊萨克,Alexander Isak,9,前锋,瑞典,26,193,82,5000万欧,纽卡斯尔
284,23,福斯贝里,Emil Forsberg,10,中场,瑞典,34,177,78,1000万欧,纽约红牛
285,23,库卢塞夫斯基,Dejan Kulusevski,21,中场,瑞典,26,186,75,3000万欧,托特纳姆热刺
286,23,林德洛夫,Victor Lindelof,2,后卫,瑞典,32,187,78,2000万欧,曼联
287,23,丹尼尔森,Marcus Danielson,3,后卫,瑞典,36,192,85,500万欧,尤尔加登
288,23,奥尔松,Martin Olsson,5,后卫,瑞典,38,178,78,300万欧,马尔默
289,23,埃克达尔,Albin Ekdal,8,中场,瑞典,36,186,80,500万欧,斯佩齐亚
290,23,罗宾·夸伊森,Robin Quaison,11,前锋,瑞典,32,182,74,800万欧,迈泽克韦什德
291,23,克拉夫特,Emil Krafth,14,后卫,瑞典,32,181,76,500万欧,纽卡斯尔
292,23,诺德费尔特,Kristoffer Nordfeldt,1,守门员,瑞典,36,190,85,500万欧,马尔默
293,23,贝里,Marcus Berg,20,前锋,瑞典,40,184,78,300万欧,哥德堡
294,23,斯万贝里,Mattias Svanberg,17,中场,瑞典,27,185,78,1000万欧,沃尔夫斯堡
295,24,姆萨克尼,Youssef Msakni,10,前锋,突尼斯,35,175,72,500万欧,阿拉比
296,24,哈兹里,Wahbi Khazri,9,前锋,突尼斯,35,182,76,800万欧,蒙彼利埃
297,24,斯希里,Ellyes Skhiri,8,中场,突尼斯,31,185,78,1500万欧,法兰克福
298,24,布隆,Dylan Bronn,2,后卫,突尼斯,31,184,78,800万欧,萨勒尼塔纳
299,24,塔勒比,Montassar Talbi,3,后卫,突尼斯,28,192,84,1000万欧,洛里昂
300,24,莱杜尼,Aissa Laidouni,13,中场,突尼斯,29,180,75,800万欧,沃尔夫斯堡
301,24,杰巴利,Seifeddine Jaziri,11,前锋,突尼斯,33,180,75,500万欧,扎马雷克
302,24,达门,Aymen Dahmen,1,守门员,突尼斯,29,188,82,500万欧,萨赫勒之星
303,24,马鲁勒,Ali Maaloul,7,后卫,突尼斯,36,173,72,500万欧,开罗国民
304,24,汉尼拔,Hannibal Mejbri,14,中场,突尼斯,23,177,72,1000万欧,伯恩利
305,25,库尔图瓦,Thibaut Courtois,1,守门员,比利时,34,199,96,5000万欧,皇家马德里
306,25,德布劳内,Kevin De Bruyne,7,中场,比利时,35,181,76,5000万欧,曼城
307,25,卢卡库,Romelu Lukaku,9,前锋,比利时,33,191,94,4000万欧,那不勒斯
308,25,多库,Jeremy Doku,11,前锋,比利时,24,173,75,5000万欧,曼城
309,25,费尔通亨,Jan Vertonghen,5,后卫,比利时,39,189,86,1000万欧,安德莱赫特
310,25,阿尔德韦雷尔德,Toby Alderweireld,2,后卫,比利时,37,187,87,1000万欧,安特卫普
311,25,卡拉斯科,Yannick Carrasco,11,中场,比利时,33,180,73,2000万欧,利雅得青年
312,25,蒂勒曼斯,Youri Tielemans,8,中场,比利时,29,176,72,2500万欧,阿斯顿维拉
313,25,特罗萨德,Leandro Trossard,17,前锋,比利时,32,172,65,2500万欧,阿森纳
314,25,奥蓬达,Loic Openda,19,前锋,比利时,26,178,78,3000万欧,莱比锡
315,25,卡斯塔涅,Timothy Castagne,3,后卫,比利时,30,185,80,1500万欧,富勒姆
316,25,奥纳纳,Amadou Onana,6,中场,比利时,24,192,80,2500万欧,埃弗顿
317,25,卡明斯基,Thomas Kaminski,12,守门员,比利时,33,190,85,800万欧,卢顿
318,25,法斯,Wout Faes,4,后卫,比利时,28,186,82,1500万欧,莱斯特城
319,25,普拉埃特,Dennis Praet,15,中场,比利时,32,181,75,1000万欧,都灵
320,26,萨拉赫,Mohamed Salah,10,前锋,埃及,34,175,71,6000万欧,利物浦
321,26,埃尔内尼,Mohamed Elneny,17,中场,埃及,33,179,75,800万欧,阿森纳
322,26,马尔穆什,Omar Marmoush,9,前锋,埃及,27,183,78,2000万欧,法兰克福
323,26,特雷泽盖,Trezeguet,7,中场,埃及,31,178,72,1000万欧,特拉布宗体育
324,26,赫加齐,Ahmed Hegazi,5,后卫,埃及,35,193,88,800万欧,吉达联合
325,26,阿什拉夫,Ahmed Sayed,2,后卫,埃及,31,178,75,500万欧,扎马雷克
326,26,法蒂,Mohamed Fathi,1,守门员,埃及,32,188,82,500万欧,金字塔
327,26,哈姆迪,Ahmed Hamdi,8,中场,埃及,28,175,70,500万欧,蒙特利尔
328,26,阿德尔,Mostafa Mohamed,11,前锋,埃及,28,185,80,1000万欧,南特
329,26,拉米,Ramy Rabia,6,后卫,埃及,32,183,78,500万欧,开罗国民
330,27,阿兹蒙,Sardar Azmoun,9,前锋,伊朗,31,186,80,1500万欧,罗马
331,27,塔雷米,Mehdi Taremi,10,前锋,伊朗,34,187,82,2000万欧,国际米兰
332,27,贾汉巴赫什,Alireza Jahanbakhsh,7,中场,伊朗,32,180,78,1000万欧,费耶诺德
333,27,古多斯,Saman Ghoddos,14,中场,伊朗,32,176,72,800万欧,布伦特福德
334,27,侯赛尼,Alireza Beiranvand,1,守门员,伊朗,34,194,88,500万欧,波斯波利斯
335,27,穆哈拉米,Sadegh Moharrami,2,后卫,伊朗,30,178,75,500万欧,萨格勒布迪纳摩
336,27,切什米,Rouzbeh Cheshmi,4,后卫,伊朗,32,188,82,500万欧,德黑兰独立
337,27,埃扎托拉希,Saeid Ezatolahi,6,中场,伊朗,30,190,80,500万欧,瓦埃勒
338,27,戈利扎德,Ali Gholizadeh,11,中场,伊朗,30,175,70,800万欧,沙勒罗瓦
339,27,安萨里法德,Karim Ansarifard,17,前锋,伊朗,36,178,75,500万欧,奥莫尼亚
340,28,伍德,Chris Wood,9,前锋,新西兰,34,191,91,1500万欧,诺丁汉森林
341,28,克里斯·伍德,Chris Wood,10,前锋,新西兰,32,185,80,800万欧,墨尔本城
342,28,佩恩,Winston Reid,2,后卫,新西兰,37,190,85,500万欧,布伦特福德
343,28,史密斯,Tommy Smith,5,后卫,新西兰,34,188,85,500万欧,布里斯班狮吼
344,28,鲁费,Marko Stamenić,6,中场,新西兰,24,185,78,500万欧,哥本哈根
345,28,巴巴罗塞斯,Kosta Barbarouses,11,前锋,新西兰,36,171,75,300万欧,惠灵顿凤凰
346,28,奥利弗,Stefan Marinovic,1,守门员,新西兰,34,193,90,300万欧,布里斯班狮吼
347,28,英厄姆,Jai Ingham,14,中场,新西兰,32,178,75,300万欧,中央海岸水手
348,29,乌奈·西蒙,Unai Simon,23,守门员,西班牙,29,190,88,3000万欧,毕尔巴鄂竞技
349,29,卡瓦哈尔,Dani Carvajal,2,后卫,西班牙,34,173,73,2000万欧,皇家马德里
350,29,拉波尔特,Aymeric Laporte,14,后卫,西班牙,32,191,85,2500万欧,利雅得胜利
351,29,纳乔,Nacho,4,后卫,西班牙,36,180,78,1500万欧,利雅得胜利
352,29,罗德里,Rodri,16,中场,西班牙,30,191,82,1亿欧,曼城
353,29,佩德里,Pedri,26,中场,西班牙,23,174,60,1亿欧,巴塞罗那
354,29,加维,Gavi,9,中场,西班牙,22,173,68,8000万欧,巴塞罗那
355,29,亚马尔,Lamine Yamal,19,前锋,西班牙,19,178,70,1.8亿欧,巴塞罗那
356,29,莫拉塔,Alvaro Morata,7,前锋,西班牙,34,189,85,3000万欧,AC米兰
357,29,费兰·托雷斯,Ferran Torres,11,前锋,西班牙,26,184,77,3000万欧,巴塞罗那
358,29,奥亚萨瓦尔,Mikel Oyarzabal,21,前锋,西班牙,29,181,79,3000万欧,皇家社会
359,29,库库雷利亚,Marc Cucurella,3,后卫,西班牙,28,173,68,2000万欧,切尔西
360,29,梅里诺,Mikel Merino,8,中场,西班牙,30,188,83,4000万欧,阿森纳
361,29,何塞卢,Joselu,12,前锋,西班牙,36,187,85,1000万欧,加拉法
362,29,凯帕,Kepa Arrizabalaga,1,守门员,西班牙,31,186,85,1500万欧,皇家马德里
363,30,加里·罗德里格斯,Garry Rodrigues,10,中场,佛得角,35,175,70,500万欧,伊蒂哈德
364,30,瑞安·门德斯,Ryan Mendes,7,前锋,佛得角,36,175,70,500万欧,迪拜胜利
365,30,儒尼奥尔·托梅,Junior Tome,9,前锋,佛得角,28,182,78,500万欧,通德拉
366,30,佩德罗·莱唐,Pedro Leitao,1,守门员,佛得角,30,188,82,300万欧,佛得角俱乐部
367,30,内尔松·蒙特罗,Nelson Monte,2,后卫,佛得角,30,183,78,300万欧,阿尔巴塞特
368,30,乔瓦尼·戈麦斯,Giovanni Gomez,4,后卫,佛得角,29,185,80,300万欧,维泽拉
369,30,曼努埃尔·安德拉德,Manuel Andrade,8,中场,佛得角,28,178,72,300万欧,圣克拉拉
370,31,谢赫里,Saleh Al-Shehri,9,前锋,沙特,33,183,78,500万欧,利雅得新月
371,31,达瓦萨里,Salem Al-Dawsari,10,中场,沙特,35,173,68,800万欧,利雅得新月
372,31,法拉吉,Mohamed Kanno,6,中场,沙特,32,182,75,500万欧,利雅得新月
373,31,布莱克,Mohammed Al-Breik,2,后卫,沙特,34,173,68,500万欧,利雅得新月
374,31,奥韦斯,Mohammed Al-Owais,1,守门员,沙特,35,188,82,500万欧,利雅得新月
375,31,坦巴蒂,Ali Al-Bulaihi,3,后卫,沙特,36,188,82,400万欧,利雅得新月
376,31,比希,Abdullah Al-Hamdan,11,前锋,沙特,27,182,75,400万欧,利雅得胜利
377,31,卡努,Nasser Al-Dawsari,8,中场,沙特,28,178,70,400万欧,利雅得新月
378,31,马尔基,Abdulelah Al-Malki,14,中场,沙特,31,180,72,400万欧,利雅得新月
379,31,阿卜杜勒哈米德,Saud Abdulhamid,5,后卫,沙特,27,173,68,500万欧,利雅得新月
380,32,努涅斯,Darwin Nunez,9,前锋,乌拉圭,27,187,80,6000万欧,利物浦
381,32,巴尔韦德,Federico Valverde,15,中场,乌拉圭,28,182,78,8000万欧,皇家马德里
382,32,本坦库尔,Rodrigo Bentancur,6,中场,乌拉圭,29,187,78,3000万欧,托特纳姆热刺
383,32,希门尼斯,Jose Gimenez,2,后卫,乌拉圭,31,185,80,2500万欧,马德里竞技
384,32,戈丁,Diego Godin,3,后卫,乌拉圭,40,187,79,500万欧,萨斯菲尔德
385,32,穆斯莱拉,Fernando Muslera,1,守门员,乌拉圭,39,190,85,500万欧,加拉塔萨雷
386,32,德阿拉斯卡埃塔,Georgian De Arrascaeta,10,中场,乌拉圭,32,172,67,2000万欧,弗拉门戈
387,32,佩利斯特里,Facundo Pellistri,11,前锋,乌拉圭,24,174,68,1500万欧,帕纳辛奈科斯
388,32,马克西·戈麦斯,Maxi Gomez,18,前锋,乌拉圭,30,186,85,1000万欧,特拉布宗体育
389,32,卡塞雷斯,Martin Caceres,22,后卫,乌拉圭,38,178,75,500万欧,洛杉矶银河
390,32,托雷拉,Lucas Torreira,5,中场,乌拉圭,30,168,64,1500万欧,加拉塔萨雷
391,32,罗切特,Sebastian Rochet,23,守门员,乌拉圭,33,188,82,500万欧,乌拉圭民族
392,32,比尼亚,Matias Vina,17,后卫,乌拉圭,28,180,75,1000万欧,萨索洛
393,32,乌加特,Manuel Ugarte,4,中场,乌拉圭,25,182,77,3000万欧,巴黎圣日耳曼
394,33,洛里,Hugo Lloris,1,守门员,法国,39,188,78,1000万欧,洛杉矶FC
395,33,孔德,Jules Kounde,25,后卫,法国,27,181,70,4000万欧,巴塞罗那
396,33,于帕梅卡诺,Dayot Upamecano,2,后卫,法国,27,186,84,4000万欧,拜仁慕尼黑
397,33,特奥,Theo Hernandez,22,后卫,法国,28,184,80,4000万欧,AC米兰
398,33,楚阿梅尼,Aurelien Tchouameni,8,中场,法国,26,187,81,6000万欧,皇家马德里
399,33,拉比奥特,Adrien Rabiot,14,中场,法国,31,188,76,2000万欧,尤文图斯
400,33,格列兹曼,Antoine Griezmann,7,前锋,法国,35,176,73,3000万欧,马德里竞技
401,33,姆巴佩,Kylian Mbappe,10,前锋,法国,27,178,75,1.8亿欧,皇家马德里
402,33,登贝莱,Ousmane Dembele,11,前锋,法国,29,178,70,5000万欧,巴黎圣日耳曼
403,33,科曼,Kingsley Coman,20,前锋,法国,30,178,75,3000万欧,拜仁慕尼黑
404,33,马库斯·图拉姆,Marcus Thuram,12,前锋,法国,28,192,88,3000万欧,国际米兰
405,33,迈尼昂,Mike Maignan,16,守门员,法国,30,191,88,3000万欧,AC米兰
406,33,萨利巴,William Saliba,4,后卫,法国,24,192,85,5000万欧,阿森纳
407,33,卡马文加,Eduardo Camavinga,6,中场,法国,23,182,70,4000万欧,皇家马德里
408,33,费兰·门迪,Ferland Mendy,3,后卫,法国,31,180,75,1500万欧,皇家马德里
409,34,马内,Sadio Mane,10,前锋,塞内加尔,34,175,75,2000万欧,利雅得胜利
410,34,库利巴利,Kalidou Koulibaly,3,后卫,塞内加尔,35,186,89,1500万欧,利雅得新月
411,34,门迪,Edouard Mendy,1,守门员,塞内加尔,34,194,86,1000万欧,吉达国民
412,34,萨尔,Ismaila Sarr,18,前锋,塞内加尔,28,182,78,1500万欧,马赛
413,34,迪亚,Boulaye Dia,9,前锋,塞内加尔,29,180,75,1500万欧,萨勒尼塔纳
414,34,盖耶,Idrissa Gueye,5,中场,塞内加尔,35,174,66,1000万欧,埃弗顿
415,34,库亚特,Cheikhou Kouyate,8,中场,塞内加尔,36,189,80,800万欧,诺丁汉森林
416,34,萨巴利,Youssouf Sabaly,2,后卫,塞内加尔,33,174,68,800万欧,贝蒂斯
417,34,迪亚洛,Abdou Diallo,4,后卫,塞内加尔,30,187,75,1000万欧,卡塔尔体育
418,34,杰克逊,Nicolas Jackson,15,前锋,塞内加尔,25,186,80,2000万欧,切尔西
419,34,雅各布斯,Ismail Jakobs,19,后卫,塞内加尔,26,184,78,800万欧,摩纳哥
420,34,恩迪亚耶,Iliman Ndiaye,11,前锋,塞内加尔,26,180,75,1500万欧,马赛
421,35,奥涅库鲁,Onyekuru,10,前锋,伊拉克,28,178,75,500万欧,阿达纳体育
422,35,阿德南,Ali Adnan,3,后卫,伊拉克,32,182,75,500万欧,巴格达空军
423,35,塔里克,Tariq Kamil,7,中场,伊拉克,29,178,72,400万欧,巴格达警察
424,35,贾西姆,Mohanad Ali,9,前锋,伊拉克,25,182,75,500万欧,巴格达空军
425,35,哈马德,Ibrahim Bayesh,11,中场,伊拉克,25,178,70,400万欧,巴格达空军
426,35,卡西姆,Ali Qasim,1,守门员,伊拉克,30,188,82,300万欧,巴格达警察
427,35,纳提克,Nawaf Al-Hadi,5,后卫,伊拉克,28,183,78,300万欧,巴格达空军
428,35,阿米尔,Amir Al-Ammari,6,中场,伊拉克,28,180,75,400万欧,IFK哥德堡
429,36,哈兰德,Erling Haaland,9,前锋,挪威,26,195,94,1.8亿欧,曼城
430,36,厄德高,Martin Odegaard,10,中场,挪威,27,178,76,8000万欧,阿森纳
431,36,索尔斯韦特,Rune Jarstein,1,守门员,挪威,41,190,84,300万欧,柏林赫塔
432,36,阿热,Kristoffer Ajer,4,后卫,挪威,28,198,92,1500万欧,布伦特福德
433,36,梅林,Fredrik Andre Bjorkan,3,后卫,挪威,27,180,75,800万欧,波鸿
434,36,贝格,Sander Berge,8,中场,挪威,28,195,90,2000万欧,富勒姆
435,36,埃尔尤努西,Mohamed Elyounoussi,11,前锋,挪威,32,178,75,1000万欧,哥本哈根
436,36,索尔洛特,Alexander Sorloth,7,前锋,挪威,30,195,90,2000万欧,马德里竞技
437,36,奥斯内斯,Patrick Berg,6,中场,挪威,28,182,78,800万欧,博德闪耀
438,36,赖恩斯,Stian Rode Gregersen,2,后卫,挪威,30,188,82,500万欧,波尔多
439,36,努萨,Antonio Nusa,17,前锋,挪威,20,178,70,1500万欧,布伦特福德
440,37,马丁内斯,Emiliano Martinez,23,守门员,阿根廷,33,195,88,4000万欧,阿斯顿维拉
441,37,莫利纳,Nahuel Molina,26,后卫,阿根廷,28,175,70,2500万欧,马德里竞技
442,37,罗梅罗,Cristian Romero,13,后卫,阿根廷,28,185,79,5000万欧,托特纳姆热刺
443,37,奥塔门迪,Nicolas Otamendi,19,后卫,阿根廷,38,183,81,1000万欧,本菲卡
444,37,德保罗,Rodrigo De Paul,7,中场,阿根廷,32,180,75,2000万欧,马德里竞技
445,37,恩佐·费尔南德斯,Enzo Fernandez,24,中场,阿根廷,25,178,75,8000万欧,切尔西
446,37,麦卡利斯特,Alexis Mac Allister,20,中场,阿根廷,27,176,72,6000万欧,利物浦
447,37,梅西,Lionel Messi,10,前锋,阿根廷,39,170,72,2500万欧,迈阿密国际
448,37,阿尔瓦雷斯,Julian Alvarez,9,前锋,阿根廷,26,170,71,1.1亿欧,马竞
449,37,劳塔罗,Lautaro Martinez,22,前锋,阿根廷,29,174,72,8000万欧,国际米兰
450,37,迪马利亚,Angel Di Maria,11,前锋,阿根廷,38,180,75,1000万欧,本菲卡
451,37,帕雷德斯,Leandro Paredes,5,中场,阿根廷,32,180,75,1500万欧,罗马
452,37,塔利亚菲科,Nicolas Tagliafico,3,后卫,阿根廷,33,172,65,1000万欧,里昂
453,37,阿库尼亚,Marcos Acuna,8,后卫,阿根廷,34,172,69,1000万欧,塞维利亚
454,37,冈萨雷斯,Nicolas Gonzalez,15,前锋,阿根廷,28,180,75,2500万欧,佛罗伦萨
455,38,马赫雷斯,Riyad Mahrez,7,前锋,阿尔及利亚,35,179,68,1500万欧,吉达国民
456,38,斯利马尼,Islam Slimani,9,前锋,阿尔及利亚,38,188,80,500万欧,科特赖克
457,38,本纳赛尔,Ismael Bennacer,6,中场,阿尔及利亚,28,175,70,2000万欧,AC米兰
458,38,阿塔尔,Ramy Bensebaini,3,后卫,阿尔及利亚,30,188,82,1500万欧,多特蒙德
459,38,曼迪,Aissa Mandi,4,后卫,阿尔及利亚,34,184,78,800万欧,比利亚雷亚尔
460,38,奥纳斯,Adam Ounas,10,中场,阿尔及利亚,29,172,68,800万欧,里尔
461,38,本塔莱布,Nabil Bentaleb,17,中场,阿尔及利亚,31,187,78,800万欧,里尔
462,38,泽法内,Riad Zeffane,2,后卫,阿尔及利亚,34,175,70,500万欧,伊斯坦布尔
463,38,姆博尔希,Rais Mbolhi,1,守门员,阿尔及利亚,40,190,82,500万欧,卡塔尔体育
464,38,贝莱利,Youcef Belaili,11,前锋,阿尔及利亚,34,178,72,500万欧,麦加统一
465,39,阿拉巴,David Alaba,8,后卫,奥地利,33,180,78,3000万欧,皇家马德里
466,39,萨比策,Marcel Sabitzer,9,中场,奥地利,32,177,74,1500万欧,多特蒙德
467,39,鲍姆加特纳,Christoph Baumgartner,10,中场,奥地利,27,180,75,2000万欧,罗马
468,39,阿瑙托维奇,Marko Arnautovic,7,前锋,奥地利,37,192,85,800万欧,国际米兰
469,39,奥蓬达,Michael Gregoritsch,11,前锋,奥地利,32,188,84,1000万欧,弗赖堡
470,39,莱默,Konrad Laimer,17,中场,奥地利,29,180,72,2000万欧,拜仁慕尼黑
471,39,辛特雷格,Martin Hinteregger,4,后卫,奥地利,33,184,82,800万欧,法兰克福
472,39,阿拉巴,Philipp Lienhart,3,后卫,奥地利,29,188,82,800万欧,弗赖堡
473,39,巴赫曼,Daniel Bachmann,1,守门员,奥地利,31,190,85,500万欧,沃特福德
474,39,德米尔, Yusuf Demir,18,中场,奥地利,22,178,70,500万欧,加拉塔萨雷
475,40,塔马里,Mousa Al-Tamari,10,前锋,约旦,28,178,72,800万欧,蒙彼利埃
476,40,沙菲,Amer Shafi,1,守门员,约旦,43,188,85,300万欧,维赫达特
477,40,阿卜杜勒-拉赫曼,Abdallah Deeb,9,前锋,约旦,37,180,75,300万欧,维赫达特
478,40,巴哈,Abdallah Deeb,7,中场,约旦,32,175,70,300万欧,维赫达特
479,40,哈塔卜,Yazan Al-Arab,4,后卫,约旦,29,185,80,300万欧,维赫达特
480,40,易卜拉欣,Ibrahim Sadeh,11,中场,约旦,25,175,68,300万欧,维赫达特
481,40,萨米尔,Mohammad Abu Zrayq,8,中场,约旦,28,178,72,300万欧,维赫达特
482,40,马尔迪,Ali Olwan,17,前锋,约旦,26,180,75,400万欧,沙迦
483,41,C罗,Cristiano Ronaldo,7,前锋,葡萄牙,41,187,85,1500万欧,利雅得胜利
484,41,B费,Bruno Fernandes,8,中场,葡萄牙,32,179,69,6000万欧,曼联
485,41,B席,Bernardo Silva,10,中场,葡萄牙,31,173,64,7000万欧,曼城
486,41,莱奥,Rafael Leao,15,前锋,葡萄牙,27,188,72,7000万欧,AC米兰
487,41,菲利克斯,Joao Felix,11,前锋,葡萄牙,26,181,70,4000万欧,切尔西
488,41,内维斯,Ruben Neves,13,中场,葡萄牙,28,180,78,3000万欧,利雅得新月
489,41,佩佩,Pepe,3,后卫,葡萄牙,43,187,81,500万欧,波尔图
490,41,迪亚斯,Ruben Dias,4,后卫,葡萄牙,29,187,82,5000万欧,曼城
491,41,坎塞洛,Joao Cancelo,20,后卫,葡萄牙,32,182,74,3000万欧,利雅得胜利
492,41,科斯塔,Diogo Costa,22,守门员,葡萄牙,27,186,81,3000万欧,波尔图
493,41,维蒂尼亚,Vitinha,23,中场,葡萄牙,25,172,65,3000万欧,巴黎圣日耳曼
494,41,努诺·门德斯,Nuno Mendes,19,后卫,葡萄牙,23,176,70,4000万欧,巴黎圣日耳曼
495,41,奥塔维奥,Otavio,16,中场,葡萄牙,30,172,68,1500万欧,利雅得胜利
496,41,格德斯,Goncalo Guedes,17,前锋,葡萄牙,29,179,68,1500万欧,本菲卡
497,41,帕利尼亚,Joao Palhinha,6,中场,葡萄牙,30,190,80,3000万欧,拜仁慕尼黑
498,42,瓦曼吉图卡,Cedric Bakambu,13,前锋,刚果(金),34,182,75,800万欧,加拉塔萨雷
499,42,姆博卡尼,Dieumerci Mbokani,9,前锋,刚果(金),40,185,80,500万欧,刚果俱乐部
500,42,卡库塔,Gael Kakuta,10,中场,刚果(金),34,172,65,800万欧,亚眠
501,42,马苏亚库,Arthur Masuaku,3,后卫,刚果(金),32,176,75,800万欧,贝西克塔斯
502,42,姆本巴,Chancel Mbemba,4,后卫,刚果(金),31,187,82,1500万欧,马赛
503,42,萨马塔,Mbwana Samatta,11,前锋,刚果(金),33,180,75,500万欧,帕纳辛奈科斯
504,42,巴坎布,Cedric Bakambu,7,前锋,刚果(金),34,182,75,800万欧,奥林匹亚科斯
505,42,穆延巴,Samuel Moutoussamy,6,中场,刚果(金),29,180,75,500万欧,南特
506,42,马塔姆,Andrea Zabo,1,守门员,刚果(金),30,188,85,300万欧,刚果俱乐部
507,43,肖穆罗多夫,Eldor Shomurodov,9,前锋,乌兹别克斯坦,31,185,75,800万欧,卡利亚里
508,43,马什乌尔,Jaloliddin Masharipov,10,中场,乌兹别克斯坦,32,175,68,500万欧,利雅得胜利
509,43,穆尼尔,Oston Urunov,8,中场,乌兹别克斯坦,26,178,70,400万欧,索契
510,43,图尔贡博耶夫,Azizbek Turgunboev,7,中场,乌兹别克斯坦,30,178,72,400万欧,塔什干棉农
511,43,阿里若诺夫,Odiljon Hamrobekov,6,中场,乌兹别克斯坦,30,180,75,400万欧,迪拜青年
512,43,拉什多夫,Sanjar Rashidov,1,守门员,乌兹别克斯坦,33,188,82,300万欧,塔什干棉农
513,43,哈希莫夫,Dilshod Hashimov,4,后卫,乌兹别克斯坦,29,185,80,300万欧,塔什干棉农
514,43,赛义菲耶夫,Farrukh Sayfiev,2,后卫,乌兹别克斯坦,33,178,72,300万欧,塔什干棉农
515,44,J罗,James Rodriguez,10,中场,哥伦比亚,35,180,75,1500万欧,圣保罗
516,44,路易斯·迪亚斯,Luis Diaz,7,前锋,哥伦比亚,29,178,72,6000万欧,利物浦
517,44,奥斯皮纳,David Ospina,1,守门员,哥伦比亚,37,183,80,500万欧,利雅得胜利
518,44,米纳,Yerry Mina,13,后卫,哥伦比亚,31,195,94,1000万欧,佛罗伦萨
519,44,夸德拉多,Juan Cuadrado,11,后卫,哥伦比亚,38,176,70,800万欧,国际米兰
520,44,巴里奥斯,Wilmar Barrios,5,中场,哥伦比亚,32,178,74,1000万欧,泽尼特
521,44,穆里尔,Luis Muriel,9,前锋,哥伦比亚,34,178,75,1000万欧,奥兰多城
522,44,萨帕塔,Duvan Zapata,19,前锋,哥伦比亚,34,189,88,1500万欧,都灵
523,44,莱尔马,Jefferson Lerma,8,中场,哥伦比亚,31,178,72,1500万欧,水晶宫
524,44,桑切斯,Davinson Sanchez,3,后卫,哥伦比亚,30,187,82,1500万欧,加拉塔萨雷
525,44,博雷,Rafael Santos Borre,14,前锋,哥伦比亚,30,174,72,1000万欧,弗拉门戈
526,44,卡多纳,Steven Alzate,6,中场,哥伦比亚,27,178,72,800万欧,标准列日
527,45,皮克福德,Jordan Pickford,1,守门员,英格兰,32,188,85,3000万欧,埃弗顿
528,45,凯尔·沃克,Kyle Walker,2,后卫,英格兰,36,183,83,1500万欧,曼城
529,45,马奎尔,Harry Maguire,5,后卫,英格兰,33,194,101,2000万欧,曼联
530,45,斯通斯,John Stones,4,后卫,英格兰,32,188,77,3000万欧,曼城
531,45,赖斯,Declan Rice,41,中场,英格兰,27,185,80,8000万欧,阿森纳
532,45,贝林厄姆,Jude Bellingham,10,中场,英格兰,23,186,78,1.5亿欧,皇家马德里
533,45,凯恩,Harry Kane,9,前锋,英格兰,33,188,86,9000万欧,拜仁慕尼黑
534,45,萨卡,Bukayo Saka,7,前锋,英格兰,25,178,75,9000万欧,阿森纳
535,45,帕尔默,Cole Palmer,20,中场,英格兰,24,188,76,7000万欧,切尔西
536,45,福登,Phil Foden,11,中场,英格兰,26,171,70,1.1亿欧,曼城
537,45,格拉利什,Jack Grealish,17,前锋,英格兰,31,180,73,4000万欧,曼城
538,45,阿诺德,Trent Alexander-Arnold,66,后卫,英格兰,28,175,70,6000万欧,利物浦
539,45,卢克·肖,Luke Shaw,3,后卫,英格兰,31,181,75,2000万欧,曼联
540,45,麦迪逊,James Maddison,8,中场,英格兰,30,175,73,3000万欧,托特纳姆热刺
541,45,伊万·托尼,Ivan Toney,18,前锋,英格兰,30,179,77,3000万欧,布伦特福德
542,46,莫德里奇,Luka Modric,10,中场,克罗地亚,41,172,66,1000万欧,皇家马德里
543,46,佩里西奇,Ivan Perisic,4,后卫,克罗地亚,37,186,80,800万欧,托特纳姆热刺
544,46,科瓦契奇,Mateo Kovacic,8,中场,克罗地亚,32,178,78,4000万欧,曼城
545,46,格瓦迪奥尔,Josko Gvardiol,24,后卫,克罗地亚,24,185,82,6000万欧,曼城
546,46,布罗佐维奇,Marcelo Brozovic,11,中场,克罗地亚,33,181,73,1500万欧,利雅得胜利
547,46,克拉马里奇,Andrej Kramaric,9,前锋,克罗地亚,35,177,73,1000万欧,霍芬海姆
548,46,利瓦科维奇,Dominik Livakovic,1,守门员,克罗地亚,31,188,80,1000万欧,费内巴切
549,46,尤拉诺维奇,Josip Juranovic,2,后卫,克罗地亚,30,175,73,1000万欧,柏林联合
550,46,博尔纳·索萨,Borna Sosa,3,后卫,克罗地亚,28,183,78,1000万欧,阿贾克斯
551,46,帕萨利奇,Mario Pasalic,7,中场,克罗地亚,31,186,80,1500万欧,亚特兰大
552,46,布雷卡洛,Josip Brekalo,17,前锋,克罗地亚,28,175,71,1000万欧,佛罗伦萨
553,46,奥尔西奇,Mislav Orsic,18,前锋,克罗地亚,33,179,73,800万欧,特拉布宗体育
554,46,苏塔奇,Josip Sutalo,5,后卫,克罗地亚,25,188,82,1500万欧,阿贾克斯
555,46,巴代利,Milan Badelj,6,中场,克罗地亚,36,184,76,500万欧,热那亚
556,47,托马斯·帕尔泰,Thomas Partey,5,中场,加纳,32,185,78,2000万欧,阿森纳
557,47,库杜斯,Mohammed Kudus,10,中场,加纳,25,175,75,4000万欧,西汉姆联
